NIK;CARDUID;COMMIT_DATE;PROVINSI_CODE;KABKOTA_CODE;INNER;OUTER;CREATEDDATE;UPDATEDDATE
-;8004444F12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004592D12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004543312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004323B12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004214F12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004053712056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042E0612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004392A12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041B1312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043A2E12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042C1812056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045A2712056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043F0612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004423512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041C2312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044C4D12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045C4A12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004412B12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042F3E12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004391312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045B4612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004492112056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004293712056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004073712056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004383B12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042B6212056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004454112056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004215712056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042F0312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043A1012056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004374712056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004094512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043E1CDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042218DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045D3612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043664DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043F4ADAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043920DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044C54DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042850DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043A3512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044E4FDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004383BDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044B59DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041041DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041B61DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041B19DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044B21DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004434FDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004271CDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045D2EDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043258DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045833DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004084ADAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044A27DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004511EDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040B28DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004491EDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041355DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044B62DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004411ADAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040B55DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004171212056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041A1612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041F6352036D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042D0612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044A2412056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004260512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043B2612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004380312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042D2A12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004300812056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004463112056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004132F12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004153412056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004312E12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045B2D12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004111B12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004263F12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004203112056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004333212056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004404B52036D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044A4812056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004476712056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004445612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042E6F12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042E4D12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043230DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042A4912056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004563B12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043C5412056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004184812056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004246812056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040F5612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004445912056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004554B12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004215012056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004456312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004326B12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004495412056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041E6512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044F5212056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004444112056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004545312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041519DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041717DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040856DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043E0EDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044E53DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042D5EDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041528DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004211BDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041A5CDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004103252036D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004545BDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043C30DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004373DDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004285B12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041A5512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004302412056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004064E12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004121312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041D7112056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004235612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043B0C12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040D4512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043E2212056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004370812056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043A0612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004171512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043E0812056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042F2312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004211E12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004253112056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004492412056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041E2D12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045223DAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004270912056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043C2D12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043B5BDAF76E80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004195D52036D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043C6E12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004295512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004053312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042A6512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042E6112056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004316D12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040A4E12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042F7512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004555212056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004054E12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040F5312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004477212056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004134A12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004283012056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004384512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004396712056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004465312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004113B12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004251C12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004123C12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004176D12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043E4212056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004260412056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040F2912056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004483F12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004151012056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004466B12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004534D12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004292F12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004365512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004486A12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004434A12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040C5A12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004484312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004466612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042B4712056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042A6A12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045D4B12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004095912056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040D4D12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004104C12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004254D12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004225312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004344F12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043D1112056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041F2312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043F2D12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004154212056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004456412056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044A6F12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041B5212056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004226D12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004535612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004506512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004084012056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004380912056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004312A12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004094E12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041F6F12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004376512056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045B5412056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004385E12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043C4B12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004583C12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045D2E12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040F4912056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043B6412056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042A6312056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042C5412056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040E5012056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004265012056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004186A12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004297612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040D5112056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042A3F12056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043C5612056D80;-;33;3306;22100001;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004384112056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040F2D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004320912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004364512056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004583912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041F5012056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004291012056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004355812056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004410D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004416112056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004095512056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004301912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041A3912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042C0512056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004181E12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042D3712056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004440B12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004256212056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044F1712056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004125912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045C4D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044B3412056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045D5112056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043E2C12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041A1D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043A7012056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044A5412056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004063712056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045C3E12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044F1212056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004553D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042C5F12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041838DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045A35DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040E4312056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045B4DDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004504612056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040B3112056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045C2812056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044F2612056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040C5C12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004240D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044C1012056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004431F12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043B0912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004213212056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004342D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004562C12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040A2E12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004592F12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004390B12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004240512056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041A5012056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004044312056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045C4612056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004444512056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042A4C12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042B5C12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004393812056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004162D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004115512056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041D4C12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004241F12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004254012056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041B4812056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004392D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
